id,zip,state,county,poverty,price2007,price2013
9223,10974,NY,rockland,8.8,404000,234100
9224,30625,GA,morgan,13.0,264300,260800
9225,97417,OR,douglas,14.9,136600,115900
9226,44491,OH,trumbull,14.6,129600,106100
9227,11568,NY,nassau,4.7,2298200,1932100
9228,27009,NC,forsyth,14.1,136600,136300
9229,62097,IL,madison,11.3,146800,141900
9230,15067,PA,washington,9.6,75700,78200
9232,48069,MI,oakland,8.6,271100,238000
9233,38015,TN,tipton,16.5,95800,94800
9234,8733,NJ,ocean,8.4,222700,157600
9235,14817,NY,tompkins,19.2,114000,152600
9236,3447,NH,cheshire,8.1,206700,152700
9237,7641,NJ,bergen,5.9,685700,574800
9238,97136,OR,tillamook,13.8,215000,180500
9239,53183,WI,waukesha,4.1,270100,243200
9240,94037,CA,san mateo,6.0,856800,797500
9241,8741,NJ,ocean,8.4,337200,251400
9242,13040,NY,cortland,14.8,65800,83300
9243,60520,IL,de kalb,11.5,220700,163100
9244,60541,IL,kendall,3.7,205200,192800
9245,1827,MA,middlesex,6.9,418000,401900
9248,43569,OH,wood,10.8,100000,80100
9249,52228,IA,linn,9.9,161000,167500
9250,59868,MT,missoula,16.3,226400,257700
9251,29528,SC,horry,14.0,137200,92400
9252,92386,CA,san bernardino,12.1,211800,125100
9253,44401,OH,mahoning,16.6,143600,134900
9254,44666,OH,stark,10.9,123900,108700
9256,80117,CO,elbert,4.9,257100,253200
9257,6783,CT,litchfield,5.4,610300,570500
9259,11964,NY,suffolk,5.3,735300,654300
9260,44264,OH,summit,14.0,194900,180000
9262,66539,KS,shawnee,11.9,106500,143200
9263,28373,NC,moore,10.2,123600,132700
9264,55001,MN,washington,4.7,398600,352100
9265,61529,IL,peoria,13.6,99400,105800
9266,54947,WI,winnebago,9.3,151100,144400
9267,17967,PA,schuylkill,11.9,90100,96400
9268,21738,MD,howard,4.5,757100,618600
9269,19043,PA,delaware,9.7,188300,159600
9270,22841,VA,rockingham,8.3,192500,192300
9271,80643,CO,weld,11.6,224400,174000
9272,43003,OH,delaware,4.5,122400,118100
9275,3810,NH,belknap,7.8,280300,230800
9276,50237,IA,polk,9.4,183600,183000
9277,54180,WI,brown,10.3,142300,146700
9279,80133,CO,el paso,10.0,220100,223100
9280,6039,CT,litchfield,5.4,465300,375700
9281,12814,NY,warren,9.7,444900,302100
9282,97437,OR,lane,14.3,258200,237400
9283,55047,MN,washington,4.7,361600,317200
9284,15046,PA,allegheny,11.6,120100,129800
9285,1096,MA,hampshire,11.6,232200,228200
9286,85630,AZ,cochise,16.3,151700,121700
9287,97017,OR,clackamas,9.2,298300,281600
9288,61734,IL,tazewell,8.0,97200,99200
9290,2575,MA,dukes,6.8,718900,673500
9291,6256,CT,windham,8.5,197300,141000
9292,1050,MA,hampshire,11.6,216700,197200
9293,7946,NJ,morris,4.1,599900,458500
9294,55080,MN,chisago,5.9,225200,151900
9295,1038,MA,hampshire,11.6,288400,274400
9296,15618,PA,westmoreland,9.5,68500,75000
9297,18350,PA,monroe,9.1,249500,211700
9298,28395,NC,cumberland,17.2,94200,122500
9300,12921,NY,clinton,13.2,121800,125400
9301,74131,OK,creek,16.4,95400,137900
9302,97469,OR,douglas,14.9,136300,103500
9303,34289,FL,sarasota,8.1,275000,152700
9304,41059,KY,campbell,10.0,105000,116100
9306,37306,TN,franklin,11.8,85400,85600
9307,6438,CT,middlesex,5.2,295800,260800
9308,40516,KY,fayette,15.9,140100,140600
9310,61011,IL,boone,9.8,222500,181000
9311,1537,MA,worcester,9.5,228600,161100
9312,2630,MA,barnstable,6.6,538400,454000
9313,13120,NY,onondaga,12.8,66900,81300
9314,15035,PA,allegheny,11.6,63400,59400
9315,28774,NC,jackson,18.6,389500,259500
9316,55027,MN,goodhue,7.9,185500,154500
9317,80610,CO,weld,11.6,160900,173100
9318,13606,NY,jefferson,14.7,112100,131600
9319,1080,MA,hampden,16.4,182200,149300
9321,1128,MA,hampden,16.4,173300,150500
9322,43137,OH,franklin,16.2,146100,133400
9323,72016,AR,pulaski,15.5,112800,121900
9324,20751,MD,anne arundel,5.0,374400,298800
9325,21757,MD,carroll,4.7,299700,230600
9326,30251,GA,meriwether,20.9,94300,79800
9327,53598,WI,dane,10.9,194500,197600
9328,38366,TN,madison,18.8,86100,82200
9329,97449,OR,coos,14.7,149600,130900
9330,22624,VA,frederick,6.6,372200,235300
9331,32420,FL,jackson,27.3,102000,85300
9333,80813,CO,teller,7.4,131200,121700
9334,97358,OR,linn,13.8,202600,187500
9335,76638,TX,mclennan,19.1,151200,183200
9336,30805,GA,richmond,23.9,91600,79900
9337,34216,FL,manatee,10.6,761800,571400
9338,1521,MA,hampden,16.4,232400,169900
9339,44608,OH,stark,10.9,91600,87200
9340,10963,NY,orange,10.5,268200,187000
9341,27355,NC,randolph,16.8,109200,106300
9342,98253,WA,island,8.4,336800,300900
9343,14873,NY,steuben,15.0,59700,81700
9344,30256,GA,pike,11.1,134300,129400
9345,30258,GA,pike,11.1,122200,112600
9347,18218,PA,schuylkill,11.9,39200,39700
9348,50109,IA,polk,9.4,188400,193000
9349,32949,FL,brevard,8.6,402300,251200
9351,17938,PA,schuylkill,11.9,90300,86300
9352,49305,MI,mecosta,22.0,70400,59900
9353,61561,IL,woodford,5.9,95400,91400
9354,89021,NV,clark,10.7,352000,197600
9355,3237,NH,belknap,7.8,220400,170000
9356,17365,PA,york,8.6,177500,162000
9357,13408,NY,madison,11.0,80500,93800
9358,2367,MA,plymouth,6.5,370100,317200
9359,46216,IN,marion,15.6,143500,144400
9360,12491,NY,ulster,11.2,230300,199500
9361,12780,NY,orange,10.5,193300,154900
9362,97366,OR,lincoln,15.7,239000,207100
9363,97883,OR,union,16.7,98600,121400
9364,53015,WI,manitowoc,8.6,139600,125500
9365,60157,IL,du page,4.8,364700,279900
9366,93238,CA,kern,18.1,252700,171800
9367,44843,OH,richland,11.9,128800,116200
9368,15050,PA,beaver,9.9,136200,148800
9369,44878,OH,richland,11.9,100500,78600
9371,97455,OR,lane,14.3,312100,300300
9372,50169,IA,polk,9.4,131500,129100
9374,13110,NY,onondaga,12.8,135500,151500
9375,16421,PA,erie,14.4,115900,128800
9376,28125,NC,rowan,12.3,187300,163900
9377,61024,IL,winnebago,13.8,94900,83300
9378,6334,CT,new london,6.9,250100,188000
9379,52340,IA,johnson,15.5,149400,177700
9380,3046,NH,merrimack,8.1,272700,231700
9381,61528,IL,peoria,13.6,179400,221100
9382,10588,NY,westchester,7.7,433200,303800
9383,1351,MA,franklin,10.5,211200,182500
9384,46543,IN,elkhart,11.1,140500,134600
9385,21678,MD,kent,12.7,231800,157100
9386,98356,WA,lewis,14.2,110400,110900
9387,10537,NY,westchester,7.7,315900,190900
9388,55368,MN,carver,3.9,200700,148800
9389,18321,PA,monroe,9.1,193400,118700
9390,44048,OH,ashtabula,15.5,95900,89200
9391,6377,CT,windham,8.5,235600,175900
9392,36528,AL,mobile,20.8,223400,177000
9393,55390,MN,wright,5.0,198100,144600
9394,97875,OR,umatilla,15.1,87700,108100
9395,16844,PA,centre,14.7,130500,135600
9396,59834,MT,missoula,16.3,284200,273200
9397,11749,NY,suffolk,5.3,385800,296300
9398,60146,IL,de kalb,11.5,165800,115400
9399,73131,OK,oklahoma,15.9,203600,228400
9400,37047,TN,marshall,13.3,85600,89300
9401,38488,TN,lincoln,13.9,115600,109400
9402,49639,MI,mecosta,22.0,85300,71200
9403,76487,TX,parker,8.6,115100,127100
9405,3221,NH,merrimack,8.1,236900,203400
9406,7606,NJ,bergen,5.9,469400,353800
9407,48819,MI,ingham,18.1,167800,125500
9409,98588,WA,mason,12.2,236700,181600
9410,12581,NY,dutchess,8.7,328300,234000
9411,17304,PA,adams,7.4,187300,147100
9412,98568,WA,grays harbor,14.9,171900,163100
9413,7077,NJ,middlesex,6.6,317000,214500
9414,27559,NC,chatham,11.3,176000,211900
9415,52773,IA,scott,11.4,145300,147100
9417,7074,NJ,bergen,5.9,440200,345600
9418,18917,PA,bucks,5.2,305100,259800
9419,50063,IA,dallas,5.3,139600,136900
9420,62067,IL,madison,11.3,120400,117800
9421,94957,CA,marin,6.8,2490900,2336600
9422,12440,NY,ulster,11.2,228300,199300
9423,2725,MA,bristol,9.3,269100,214400
9424,7865,NJ,warren,6.2,331800,232100
9425,14170,NY,erie,13.7,138600,165200
9426,17040,PA,perry,8.6,138500,135800
9427,73007,OK,oklahoma,15.9,174800,247400
9428,44818,OH,seneca,12.0,91500,79900
9429,54028,WI,saint croix,5.3,158300,145100
9430,43155,OH,fairfield,8.9,125600,114000
9431,45370,OH,greene,9.2,209900,198600
9432,13101,NY,cortland,14.8,72800,90200
9433,35091,AL,jefferson,15.1,154400,153200
9434,12056,NY,schenectady,11.1,201400,173800
9435,55397,MN,carver,3.9,209000,152800
9440,95918,CA,yuba,19.2,508600,340600
9441,18930,PA,bucks,5.2,369200,306700
9442,13495,NY,oneida,14.5,76900,79100
9443,97443,OR,douglas,14.9,187400,138300
9444,3455,NH,cheshire,8.1,173300,152800
9445,53170,WI,kenosha,11.8,168700,143000
9446,61533,IL,peoria,13.6,93600,98500
9447,13656,NY,jefferson,14.7,73400,110000
9448,78409,TX,nueces,19.1,84000,99300
9449,37060,TN,rutherford,11.8,119300,138800
9450,81069,CO,pueblo,17.8,129700,127900
9451,98947,WA,yakima,19.7,110700,130700
9452,6235,CT,windham,8.5,219800,171300
9453,72940,AR,sebastian,16.1,83400,87300
9454,3224,NH,merrimack,8.1,230400,208100
9455,21155,MD,baltimore,19.9,353300,281300
9456,32358,FL,wakulla,11.3,199100,125600
9457,43060,OH,champaign,11.0,111600,110700
9458,53007,WI,waukesha,4.1,168000,152000
9460,44215,OH,medina,6.7,114700,95500
9461,31830,GA,meriwether,20.9,94800,95100
9462,6247,CT,windham,8.5,213800,180300
9463,2666,MA,barnstable,6.6,661400,537400
9464,12583,NY,dutchess,8.7,279200,210300
9465,17329,PA,york,8.6,232600,186600
9466,45325,OH,montgomery,14.8,141400,104300
9467,2808,RI,washington,6.3,243700,182500
9468,60184,IL,du page,4.8,625200,478900
9469,59825,MT,missoula,16.3,203200,217400
9470,21160,MD,harford,5.6,249300,224500
9471,52328,IA,linn,9.9,227500,231600
9472,10577,NY,westchester,7.7,1831300,1612900
9473,19310,PA,chester,5.5,226900,195600
9475,52637,IA,des moines,13.1,89700,101100
9476,74041,OK,creek,16.4,87800,130400
9478,93667,CA,fresno,20.0,395900,200300
9480,18656,PA,luzerne,11.7,102900,131800
9481,21874,MD,wicomico,13.2,171100,111500
9482,97435,OR,douglas,14.9,126800,104800
9485,37345,TN,franklin,11.8,67100,63400
9486,53515,WI,dane,10.9,191800,193300
9487,68023,NE,washington,6.6,161600,185900
9488,63055,MO,franklin,9.5,196600,200100
9489,2671,MA,barnstable,6.6,438500,346300
9490,14561,NY,ontario,9.5,92400,114800
9491,44807,OH,seneca,12.0,90500,74400
9492,12918,NY,clinton,13.2,96600,100100
9493,53044,WI,sheboygan,7.9,185400,180900
9494,60424,IL,grundy,5.4,136200,114000
9495,17565,PA,lancaster,8.6,183900,195400
9496,18077,PA,bucks,5.2,322100,265000
9497,61284,IL,rock island,13.2,132600,153100
9498,21625,MD,talbot,8.3,288500,206100
9499,54245,WI,manitowoc,8.6,131000,133200
9501,97431,OR,lane,14.3,213100,219200
9502,6777,CT,litchfield,5.4,464000,345600
9503,44645,OH,wayne,8.8,124200,120600
9504,93601,CA,madera,16.9,358200,247500
9505,44086,OH,geauga,5.4,162800,137000
9506,47920,IN,tippecanoe,19.0,116400,130900
9507,14139,NY,erie,13.7,139000,167200
9508,52227,IA,linn,9.9,175100,185000
9509,84317,UT,weber,10.5,263800,291100
9510,37318,TN,franklin,11.8,51100,51700
9511,12981,NY,clinton,13.2,80100,93000
9513,14560,NY,livingston,12.8,74200,93700
9514,80654,CO,morgan,12.3,150000,146500
9515,52336,IA,linn,9.9,117900,118600
9516,85137,AZ,pinal,12.5,96500,86700
9517,55360,MN,carver,3.9,259800,197000
9518,95255,CA,calaveras,10.3,289800,112900
9519,1515,MA,worcester,9.5,244000,201800
9520,53011,WI,sheboygan,7.9,137300,128500
9521,78638,TX,guadalupe,9.6,110400,137600
9522,13409,NY,madison,11.0,73200,90400
9523,27046,NC,stokes,11.0,93200,89700
9524,21798,MD,frederick,5.3,303600,267600
9525,12764,NY,sullivan,14.2,172800,115000
9526,10973,NY,orange,10.5,333500,235400
9527,22644,VA,shenandoah,9.0,249800,162200
9528,53153,WI,waukesha,4.1,243800,234500
9529,62281,IL,madison,11.3,154100,161200
9530,15034,PA,allegheny,11.6,56500,59400
9531,53035,WI,dodge,8.3,177700,163000
9532,22514,VA,caroline,9.2,216500,133400
9533,54247,WI,manitowoc,8.6,132100,115400
9534,22027,VA,fairfax,5.5,944900,840000
9535,33857,FL,highlands,17.4,190400,92900
9536,44411,OH,portage,10.8,112600,106900
9537,95975,CA,nevada,8.8,413200,302000
9538,8740,NJ,ocean,8.4,267400,199600
9539,17047,PA,perry,8.6,126300,133800
9540,14033,NY,erie,13.7,135400,164000
9541,60145,IL,de kalb,11.5,201700,145600
9542,81223,CO,fremont,18.7,158200,115300
9543,10984,NY,rockland,8.8,500700,345800
9544,8020,NJ,gloucester,7.6,236700,212100
9545,55003,MN,washington,4.7,210200,184100
9546,80536,CO,larimer,12.2,267400,254900
9547,6763,CT,litchfield,5.4,364900,257900
9548,21635,MD,kent,12.7,268600,192200
9549,48159,MI,monroe,7.8,158700,117400
9550,2650,MA,barnstable,6.6,910400,845200
9551,3258,NH,merrimack,8.1,282200,230600
9552,7980,NJ,morris,4.1,506900,383900
9553,12578,NY,dutchess,8.7,347400,231800
9554,8310,NJ,atlantic,11.9,198100,154100
9555,37026,TN,cannon,15.6,120000,122800
9556,63060,MO,franklin,9.5,91200,100200
9558,55341,MN,wright,5.0,292300,238700
9559,7711,NJ,monmouth,6.1,905600,719800
9560,20677,MD,charles,5.9,472400,310300
9561,21917,MD,cecil,9.3,276600,218600
9562,14826,NY,steuben,15.0,63400,75600
9563,17536,PA,lancaster,8.6,256000,225300
9564,28745,NC,haywood,13.4,211300,155500
9565,15479,PA,westmoreland,9.5,82300,82500
9566,23047,VA,hanover,5.1,222600,200100
9567,3465,NH,cheshire,8.1,173500,128900
9568,12501,NY,dutchess,8.7,258300,206600
9569,7439,NJ,sussex,4.6,280800,184500
9570,14879,NY,steuben,15.0,63500,80800
9571,53919,WI,fond du lac,8.4,118700,116500
9572,6058,CT,litchfield,5.4,316900,264600
9573,12193,NY,albany,11.7,175000,156500
9574,13164,NY,onondaga,12.8,112700,140600
9575,46539,IN,kosciusko,8.6,83800,94700
9576,3216,NH,merrimack,8.1,206000,175000
9577,61843,IL,champaign,18.2,123900,117600
9578,8828,NJ,middlesex,6.6,285000,203900
9579,18053,PA,lehigh,9.1,207000,167200
9580,11569,NY,nassau,4.7,840400,690300
9581,31565,GA,camden,12.1,184400,146400
9582,19373,PA,delaware,9.7,525500,463400
9583,22637,VA,frederick,6.6,304800,200000
9584,77430,TX,brazoria,9.8,110800,149200
9585,98394,WA,pierce,11.1,392400,314000
9586,12521,NY,columbia,10.0,196800,181600
9587,13424,NY,oneida,14.5,105800,110400
9588,96146,CA,placer,6.0,681900,581700
9589,52045,IA,dubuque,8.8,119400,142700
9590,81326,CO,la plata,11.3,252500,266200
9591,2543,MA,barnstable,6.6,797400,680700
9592,3836,NH,carroll,9.5,230300,190800
9593,17321,PA,york,8.6,243300,192100
9594,6060,CT,hartford,9.3,391200,334000
9595,43164,OH,pickaway,11.9,108200,94400
9596,56340,MN,stearns,11.7,146200,137300
9597,14544,NY,ontario,9.5,104600,141000
9598,12748,NY,sullivan,14.2,167900,110600
9601,43148,OH,fairfield,8.9,119700,111700
9603,22724,VA,culpeper,8.3,488100,363800
9605,45054,OH,warren,5.1,173200,172900
9606,32694,FL,alachua,22.8,150700,99800
9607,97018,OR,columbia,8.8,250000,203500
9608,95638,CA,sacramento,12.2,592800,402500
9609,13076,NY,oswego,13.8,88500,97900
9610,27950,NC,currituck,10.1,221600,158200
9611,7418,NJ,sussex,4.6,339500,223100
9612,53034,WI,dodge,8.3,151800,133600
9613,81019,CO,pueblo,17.8,134700,131500
9614,12461,NY,ulster,11.2,228600,212200
9616,89439,NV,washoe,10.2,469600,339000
9617,12516,NY,columbia,10.0,215300,184400
9618,60034,IL,mchenry,5.3,194700,129100
9619,91916,CA,san diego,11.1,438500,317700
9620,1611,MA,worcester,9.5,230300,176100
9621,15333,PA,washington,9.6,82700,84700
9622,51560,IA,pottawattamie,10.9,105600,109100
9623,36579,AL,baldwin,10.3,135800,109700
9624,53091,WI,dodge,8.3,168200,144100
9625,35446,AL,tuscaloosa,18.6,111400,111300
9626,75705,TX,smith,14.3,74100,78200
9627,12023,NY,albany,11.7,151600,148400
9628,27829,NC,pitt,22.5,62800,70400
9629,74130,OK,tulsa,14.2,49800,46000
9630,19534,PA,berks,11.1,178800,159100
9631,1034,MA,hampden,16.4,280700,239600
9632,15637,PA,westmoreland,9.5,93300,82600
9633,93513,CA,inyo,11.4,253700,184700
9634,8026,NJ,camden,10.6,224200,145300
9635,43150,OH,fairfield,8.9,136400,123100
9636,35135,AL,saint clair,11.6,164900,175700
9638,2898,RI,washington,6.3,308500,221200
9639,11960,NY,suffolk,5.3,1388700,918700
9640,97868,OR,umatilla,15.1,98200,115600
9641,21794,MD,howard,4.5,798600,655300
9642,53065,WI,fond du lac,8.4,132600,139300
9643,62087,IL,madison,11.3,60200,58700
9644,63015,MO,franklin,9.5,137700,127700
9645,97499,OR,douglas,14.9,112500,87700
9646,94923,CA,sonoma,8.9,945600,703000
9647,55329,MN,stearns,11.7,158800,121600
9649,80520,CO,weld,11.6,168300,181600
9650,93651,CA,fresno,20.0,492500,290800
9651,12859,NY,saratoga,6.9,200300,202500
9653,17309,PA,york,8.6,179600,143700
9654,44613,OH,stark,10.9,89200,75700
9655,45174,OH,hamilton,13.0,359500,401300
9656,61256,IL,rock island,13.2,108700,126700
9657,38345,TN,henderson,15.3,70600,71900
9658,52756,IA,scott,11.4,175200,196500
9659,81527,CO,mesa,12.0,270300,241600
9660,98303,WA,pierce,11.1,262900,194400
9661,21545,MD,allegany,14.2,69900,61700
9662,94924,CA,marin,6.8,755400,722500
9663,97049,OR,clackamas,9.2,255300,216300
9664,43466,OH,wood,10.8,111100,77300
9665,1054,MA,franklin,10.5,270400,293200
9666,14101,NY,cattaraugus,15.8,77500,77900
9667,52046,IA,dubuque,8.8,106300,136100
9668,92676,CA,orange,8.9,677900,555500
9669,10526,NY,westchester,7.7,566700,433300
9670,12575,NY,orange,10.5,344900,253800
9671,12737,NY,sullivan,14.2,196500,135200
9672,49338,MI,mecosta,22.0,87300,74700
9673,38547,TN,smith,13.5,103700,105100
9674,17407,PA,york,8.6,200300,163300
9675,35463,AL,tuscaloosa,18.6,127900,127300
9676,53001,WI,sheboygan,7.9,144000,123900
9677,21555,MD,allegany,14.2,97900,95800
9678,94020,CA,san mateo,6.0,685000,657400
9679,27231,NC,orange,14.2,143300,147200
9680,22735,VA,culpeper,8.3,274400,196600
9681,8311,NJ,cumberland,17.4,133900,119500
9682,53019,WI,fond du lac,8.4,156900,149600
9683,20861,MD,montgomery,5.1,648500,528400
9684,52755,IA,johnson,15.5,124000,146100
9685,27927,NC,currituck,10.1,738900,506800
9686,45896,OH,auglaize,7.2,88300,87100
9687,1266,MA,berkshire,10.8,379400,342200
9688,85645,AZ,pima,14.9,208700,176000
9689,10917,NY,orange,10.5,386700,285700
9690,34681,FL,pinellas,11.3,340700,257500
9691,80809,CO,el paso,10.0,233600,234800
9692,20117,VA,loudoun,3.0,651200,549200
9693,63056,MO,franklin,9.5,95700,105300
9694,12729,NY,orange,10.5,174400,142300
9695,60556,IL,de kalb,11.5,168400,127400
9697,17535,PA,lancaster,8.6,226500,206000
9698,97454,OR,lane,14.3,223200,203300
9699,20818,MD,montgomery,5.1,914800,793200
9700,12993,NY,essex,12.4,126800,108500
9701,2763,MA,bristol,9.3,382800,308200
9702,15321,PA,washington,9.6,141100,170500
9703,95421,CA,sonoma,8.9,422700,349000
9704,22959,VA,albemarle,8.5,269900,228800
9705,81418,CO,delta,12.1,170200,159000
9707,22660,VA,shenandoah,9.0,256700,165100
9708,74427,OK,cherokee,31.8,67400,98800
9709,6254,CT,new london,6.9,239600,194200
9710,15480,PA,fayette,19.5,64500,86900
9711,44214,OH,wayne,8.8,142100,129200
9712,2659,MA,barnstable,6.6,510300,428100
9713,59037,MT,yellowstone,9.7,175200,227100
9714,73169,OK,oklahoma,15.9,138000,168100
9715,20778,MD,anne arundel,5.0,480900,385100
9716,95703,CA,placer,6.0,451800,297200
9717,49264,MI,ingham,18.1,139600,101600
9718,14481,NY,livingston,12.8,93600,102600
9719,14034,NY,erie,13.7,74900,104100
9721,55735,MN,pine,12.3,151300,147800
9722,74051,OK,washington,11.4,83400,93900
9723,1340,MA,franklin,10.5,144900,161300
9724,22846,VA,rockingham,8.3,237000,243800
9725,36564,AL,baldwin,10.3,689400,430200
9726,52324,IA,linn,9.9,148200,156800
9727,15423,PA,washington,9.6,81000,88100
9728,19706,DE,new castle,10.1,171000,137800
9729,1474,MA,middlesex,6.9,283300,233300
9730,92391,CA,san bernardino,12.1,258300,157700
9731,1081,MA,hampden,16.4,190300,173600
9732,20137,VA,fauquier,5.7,522900,416900
9734,45359,OH,miami,9.0,114700,104100
9735,81415,CO,delta,12.1,183800,166500
9736,92091,CA,san diego,11.1,1945800,1981500
9738,61849,IL,champaign,18.2,98400,83500
9739,15360,PA,washington,9.6,115400,128400
9740,56331,MN,stearns,11.7,143500,138200
9741,6754,CT,litchfield,5.4,408000,304500
9742,12577,NY,orange,10.5,340100,243600
9744,53529,WI,dane,10.9,224200,219700
9745,62240,IL,saint clair,15.8,82600,52000
9746,86024,AZ,coconino,16.2,312300,215700
9747,3886,NH,carroll,9.5,186100,145400
9748,6068,CT,litchfield,5.4,422600,321900
9750,51576,IA,pottawattamie,10.9,164100,168200
9751,68073,NE,saunders,7.6,100100,118100
9752,15055,PA,washington,9.6,144400,154700
9753,55031,MN,dakota,5.4,292000,228100
9755,1068,MA,worcester,9.5,275200,238600
9757,21654,MD,talbot,8.3,762700,533900
9758,96140,CA,placer,6.0,687500,483400
9759,95346,CA,tuolumne,12.5,297500,174000
